id,web_name,team,element_type,now_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,selected_by_percent,form,points_per_game,value_season,transfers_in,transfers_out,status,chance_of_playing_next_round,position,fixture_difficulty,id_team,team_name
568,Muric,10,1,4.4,1620,0,0,1,33,0,0,0,1,0,70,5,186,531.2,0.0,0.0,53.1,49,0.6,0.0,2.7,11.1,196702,187098,i,0.0,GKP,2.888888888888889,10,Ipswich
569,Jaden,10,3,5.3,782,2,0,2,21,0,0,0,2,1,0,3,111,159.0,98.2,185.0,43.5,35,0.1,4.4,1.9,6.6,9331,11672,a,100.0,MID,2.888888888888889,10,Ipswich
583,Townsend,10,2,3.9,136,0,0,0,3,0,0,0,0,0,0,0,17,53.8,42.6,2.0,9.9,4,0.6,0.4,1.3,1.0,69830,55414,a,,DEF,2.888888888888889,10,Ipswich
611,Szmodics,10,3,5.7,976,4,0,2,17,0,0,0,2,0,0,2,161,211.4,81.6,263.0,55.1,53,0.2,0.2,2.8,9.3,108867,117303,i,0.0,MID,2.888888888888889,10,Ipswich
619,Cajuste,10,3,4.5,1435,1,0,1,35,0,0,0,2,0,0,2,226,183.6,136.7,39.0,35.6,46,0.1,3.2,2.1,10.2,41826,29642,a,100.0,MID,2.888888888888889,10,Ipswich
630,O'Shea,10,2,3.9,2312,0,1,2,55,0,0,0,6,0,0,1,163,612.6,45.0,151.0,80.8,36,1.3,1.4,1.4,9.2,344722,210382,a,100.0,DEF,2.888888888888889,10,Ipswich
631,J.Clarke,10,3,5.4,855,0,4,1,25,0,0,0,2,0,0,0,173,178.8,240.3,113.0,53.0,43,0.0,2.8,1.8,8.0,9173,8488,a,,MID,2.888888888888889,10,Ipswich
632,Ogbene,10,3,4.8,237,0,0,0,3,0,0,0,0,0,0,0,29,22.8,30.2,12.0,6.4,7,0.0,0.0,1.4,1.5,2706,2774,i,0.0,MID,2.888888888888889,10,Ipswich
715,Godfrey,10,2,4.0,108,0,0,0,7,0,0,0,1,0,0,0,-19,8.8,2.3,2.0,1.3,-1,0.0,-0.2,-0.5,-0.2,5339,2493,a,,DEF,2.888888888888889,10,Ipswich
743,McKenna,10,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16,0.3,2.8,0.0,32.0,26731,7848,a,,,2.888888888888889,10,Ipswich
764,Palmer,10,1,4.5,450,0,0,0,13,0,0,0,0,0,17,0,26,152.4,10.0,0.0,16.1,9,0.1,1.8,1.8,2.0,7137,2131,a,,GKP,2.888888888888889,10,Ipswich
117,Buonanotte,11,3,4.6,1312,4,2,2,29,0,0,0,7,0,0,4,253,359.4,365.4,260.0,98.2,63,0.5,1.0,2.5,13.7,471327,445917,a,100.0,MID,3.111111111111111,11,Leicester
192,J.Ayew,11,3,5.1,1312,4,0,2,36,0,0,0,6,0,0,3,214,238.2,238.2,271.0,74.7,58,0.2,0.8,2.3,11.4,33346,64526,a,100.0,MID,3.111111111111111,11,Leicester
198,Edouard,11,4,5.1,141,0,0,0,3,0,0,0,0,0,0,0,14,5.0,25.0,50.0,8.0,7,0.2,0.0,1.2,1.4,42761,100571,a,100.0,FWD,3.111111111111111,11,Leicester
285,B.Soumaré,11,3,4.4,1559,0,0,0,41,0,0,0,8,0,0,0,233,221.8,215.8,38.0,47.6,32,0.3,2.0,1.5,7.3,104087,91357,a,100.0,MID,3.111111111111111,11,Leicester
286,Cannon,11,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.3,0.0,0.0,0.0,49177,155381,u,0.0,FWD,3.111111111111111,11,Leicester
287,Choudhury,11,3,4.4,129,0,0,0,5,0,0,0,0,0,0,0,29,33.8,30.4,6.0,7.0,4,1.4,0.0,1.0,0.9,474957,372838,u,0.0,MID,3.111111111111111,11,Leicester
288,Coady,11,2,4.0,902,0,0,0,27,0,0,0,1,0,0,0,52,200.2,26.3,6.0,23.3,12,0.3,0.8,0.9,3.0,56697,53593,a,100.0,DEF,3.111111111111111,11,Leicester
289,Daka,11,4,4.8,450,1,0,0,10,0,0,0,0,0,0,2,81,66.8,24.4,92.0,17.7,25,0.6,1.2,1.6,5.2,217893,190384,a,100.0,FWD,3.111111111111111,11,Leicester
290,De Cordova-Reid,11,3,5.2,628,1,4,0,16,0,0,0,2,0,0,2,135,98.4,83.5,63.0,24.6,43,0.1,1.0,2.1,8.3,9221,19774,a,100.0,MID,3.111111111111111,11,Leicester
291,Faes,11,2,3.9,2092,1,0,1,50,0,0,0,3,0,0,0,146,522.0,65.3,103.0,69.1,35,6.0,1.0,1.3,9.0,1452586,1532816,a,100.0,DEF,3.111111111111111,11,Leicester
292,Golding,11,3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,47632,41973,a,,MID,3.111111111111111,11,Leicester
293,Hermansen,11,1,4.4,1935,0,0,1,47,0,1,0,0,0,84,1,196,690.2,0.2,0.0,69.1,54,0.4,3.0,2.5,12.3,122428,140594,a,100.0,GKP,3.111111111111111,11,Leicester
294,Iversen,11,1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.8,0.0,0.0,0.0,81755,71610,a,,GKP,3.111111111111111,11,Leicester
295,Justin,11,2,4.1,2274,2,1,1,55,0,0,0,3,0,0,2,140,475.0,214.2,194.0,88.7,48,1.2,1.0,1.8,11.7,646970,574871,a,100.0,DEF,3.111111111111111,11,Leicester
296,Kristiansen,11,2,4.4,2276,0,1,1,55,1,0,0,1,0,0,0,156,487.4,340.0,36.0,86.1,32,0.1,1.0,1.2,7.3,17734,24232,a,100.0,DEF,3.111111111111111,11,Leicester
297,Marcal,11,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,754,4556,u,0.0,MID,3.111111111111111,11,Leicester
298,Mavididi,11,3,5.0,1387,3,1,1,35,0,0,0,2,0,0,3,221,284.8,333.8,261.0,87.7,60,0.3,1.0,2.2,12.0,177387,208327,a,,MID,3.111111111111111,11,Leicester
299,McAteer,11,3,4.7,388,0,1,1,9,0,0,0,1,0,0,0,69,65.8,71.1,69.0,20.4,19,0.0,0.2,1.6,4.0,11195,13095,a,100.0,MID,3.111111111111111,11,Leicester
300,Ndidi,11,3,4.9,1646,0,4,1,35,1,0,0,5,0,0,1,267,392.4,188.9,237.0,81.7,46,0.2,1.8,2.3,9.4,106645,115005,a,100.0,MID,3.111111111111111,11,Leicester
301,Okoli,11,2,4.0,1001,0,0,1,24,0,0,0,3,0,0,1,83,261.6,12.8,38.0,31.3,19,0.5,0.2,1.2,4.8,174140,146078,a,100.0,DEF,3.111111111111111,11,Leicester
302,Ricardo,11,2,4.1,152,0,0,0,4,0,0,0,1,0,0,0,15,21.6,8.2,11.0,4.1,3,0.1,0.2,1.0,0.7,5489,22137,a,100.0,DEF,3.111111111111111,11,Leicester
303,Souttar,11,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1533,u,0.0,DEF,3.111111111111111,11,Leicester
304,Stolarczyk,11,1,4.0,540,0,0,0,12,0,0,0,1,0,17,0,44,140.8,0.0,0.0,14.1,10,0.5,0.0,1.7,2.5,89765,42365,a,100.0,GKP,3.111111111111111,11,Leicester
305,Thomas,11,2,3.9,362,0,0,0,10,0,0,0,0,0,0,0,32,81.8,18.7,12.0,11.2,5,1.6,0.8,1.0,1.3,271715,178363,a,,DEF,3.111111111111111,11,Leicester
306,Vardy,11,4,5.3,2226,7,4,1,56,0,0,0,4,0,0,13,371,400.0,247.3,625.0,127.0,100,4.9,2.0,3.7,18.9,2569702,2472925,a,100.0,FWD,3.111111111111111,11,Leicester
307,Vestergaard,11,2,3.9,1390,0,0,0,35,1,0,0,5,0,0,0,86,321.0,46.6,53.0,42.4,11,1.8,0.0,0.6,2.8,311720,325314,a,100.0,DEF,3.111111111111111,11,Leicester
308,Ward,11,1,3.9,135,0,0,0,6,0,0,0,0,0,4,0,-5,35.4,0.0,0.0,3.6,2,2.1,0.0,1.0,0.5,161519,190717,a,,GKP,3.111111111111111,11,Leicester
309,Winks,11,3,4.4,1536,0,2,0,34,0,0,0,4,0,0,0,282,272.8,319.6,37.0,63.2,40,5.3,0.6,1.8,9.1,1327127,2106117,a,100.0,MID,3.111111111111111,11,Leicester
501,Skipp,11,3,4.7,770,0,0,1,22,0,0,0,4,0,0,0,93,87.0,120.1,26.0,23.4,19,0.0,0.2,1.2,4.0,4789,7109,a,,MID,3.111111111111111,11,Leicester
570,A.Fatawu,11,3,5.1,576,0,2,0,14,0,0,0,0,0,0,3,125,147.6,104.3,148.0,40.1,26,0.2,0.0,2.4,5.1,69073,102722,i,0.0,MID,3.111111111111111,11,Leicester
606,Alves,11,3,4.4,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,1,0.1,0.0,1.0,0.2,12604,15026,u,0.0,MID,3.111111111111111,11,Leicester
616,Nelson,11,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2208,3772,u,0.0,DEF,3.111111111111111,11,Leicester
635,El Khannouss,11,3,4.8,1522,2,1,1,42,0,0,0,3,0,0,5,257,257.4,377.6,113.0,74.7,57,0.2,1.6,2.4,11.9,66903,52413,a,,MID,3.111111111111111,11,Leicester
694,Cartwright,11,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,705,463,a,,MID,3.111111111111111,11,Leicester
708,Wilson-Brown,11,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,654,631,u,0.0,DEF,3.111111111111111,11,Leicester
726,Coulibaly,11,2,4.0,107,0,0,0,6,0,0,0,1,0,0,0,-4,24.4,3.4,24.0,5.2,1,0.0,-0.2,0.2,0.2,2131,948,a,,DEF,3.111111111111111,11,Leicester
754,Van Nistelrooy,11,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,0.3,0.0,0.0,16.0,17995,7996,a,,,3.111111111111111,11,Leicester
310,A.Becker,12,1,5.6,1878,0,0,9,18,0,0,0,0,0,50,9,346,406.2,13.0,0.0,41.8,90,9.8,4.2,4.3,16.1,1495922,1710989,a,100.0,GKP,2.888888888888889,12,Liverpool
311,Alexander-Arnold,12,2,7.4,2144,2,6,12,21,0,0,0,4,0,0,13,562,661.0,792.6,232.0,168.3,135,27.1,5.4,4.8,18.2,4384589,4690185,d,25.0,DEF,2.888888888888889,12,Liverpool
312,Bajcetic,12,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2712,17616,u,0.0,MID,2.888888888888889,12,Liverpool
313,Bradley,12,2,4.7,364,0,0,1,5,0,0,0,2,0,0,0,55,53.6,23.7,104.0,18.1,16,0.2,0.4,1.3,3.4,57722,105144,i,0.0,DEF,2.888888888888889,12,Liverpool
315,Clark,12,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,444,5318,u,0.0,MID,2.888888888888889,12,Liverpool
316,Darwin,12,4,7.0,957,5,3,2,17,0,0,0,7,0,0,6,232,248.2,112.4,353.0,70.8,60,2.0,2.6,2.6,8.6,401654,790456,a,100.0,FWD,2.888888888888889,12,Liverpool
317,Diogo J.,12,3,7.2,835,5,4,6,7,0,0,0,1,0,0,4,199,252.2,137.7,412.0,79.8,72,2.6,2.4,4.0,10.0,1249328,2643164,a,100.0,MID,2.888888888888889,12,Liverpool
318,Doak,12,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1136,5657,u,0.0,MID,2.888888888888889,12,Liverpool
319,Elliott,12,3,5.2,121,0,1,0,1,0,0,0,0,0,0,0,53,39.6,63.4,45.0,14.9,14,0.2,0.4,1.3,2.7,21626,117579,a,100.0,MID,2.888888888888889,12,Liverpool
320,Endo,12,3,4.6,137,0,0,0,1,0,0,0,0,0,0,0,49,28.2,17.7,4.0,4.9,14,0.1,0.8,1.0,3.0,21418,34574,a,,MID,2.888888888888889,12,Liverpool
321,Gakpo,12,4,7.4,1400,8,4,5,14,0,0,0,4,0,0,15,440,472.2,401.4,504.0,137.9,96,6.7,0.4,3.7,13.0,3298090,3054957,a,100.0,FWD,2.888888888888889,12,Liverpool
322,Gomez,12,2,4.7,517,0,0,1,8,0,0,0,1,0,0,0,83,130.4,38.5,58.0,22.8,14,0.4,0.0,1.6,3.0,286994,324622,i,0.0,DEF,2.888888888888889,12,Liverpool
323,Gravenberch,12,3,5.0,2471,0,2,12,24,0,0,0,5,0,0,1,451,425.0,396.7,85.0,90.9,71,0.7,2.4,2.4,14.2,247162,216911,a,,MID,2.888888888888889,12,Liverpool
324,Jones,12,3,5.3,1159,3,5,4,17,0,0,0,1,1,0,4,298,311.0,242.9,319.0,86.8,70,0.3,1.4,2.9,13.2,168575,163804,a,100.0,MID,2.888888888888889,12,Liverpool
325,Kelleher,12,1,4.0,720,0,0,3,9,0,1,0,0,0,24,1,127,196.8,0.0,0.0,19.7,37,1.1,0.0,4.6,9.2,730282,699571,a,,GKP,2.888888888888889,12,Liverpool
326,Konaté,12,2,5.2,1894,1,2,9,17,0,0,0,5,0,0,1,387,459.0,136.1,87.0,68.5,82,7.1,3.0,3.6,15.8,2824951,2403361,a,100.0,DEF,2.888888888888889,12,Liverpool
327,Luis Díaz,12,3,7.5,1845,9,6,13,14,0,0,0,2,0,0,15,457,537.8,522.5,702.0,176.1,138,15.2,6.0,4.9,18.4,6537346,6003184,a,100.0,MID,2.888888888888889,12,Liverpool
328,M.Salah,12,3,13.7,2570,27,17,12,27,0,0,0,1,0,0,51,1037,1436.6,923.1,1669.0,402.7,306,69.0,11.0,10.6,22.3,6439998,2726671,a,,MID,2.888888888888889,12,Liverpool
329,Mac Allister,12,3,6.2,2110,3,4,12,17,0,0,0,6,0,0,3,429,469.4,525.1,286.0,127.9,87,1.7,3.2,3.1,14.0,283714,411264,a,100.0,MID,2.888888888888889,12,Liverpool
330,McConnell,12,3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,9610,10468,a,100.0,MID,2.888888888888889,12,Liverpool
331,Morton,12,3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,30065,30293,i,0.0,MID,2.888888888888889,12,Liverpool
332,N.Phillips,12,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,4026,17612,u,0.0,DEF,2.888888888888889,12,Liverpool
333,Quansah,12,2,3.9,286,0,0,0,5,0,0,0,1,0,0,0,41,75.6,6.3,6.0,8.9,9,1.1,1.0,0.9,2.3,308896,780877,a,100.0,DEF,2.888888888888889,12,Liverpool
334,R.Williams,12,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,828,14511,u,0.0,DEF,2.888888888888889,12,Liverpool
335,Robertson,12,2,5.8,2014,0,0,9,24,0,0,0,3,1,0,3,357,333.0,599.3,148.0,107.9,76,4.0,2.0,2.8,13.1,1078648,1204170,a,,DEF,2.888888888888889,12,Liverpool
336,Szoboszlai,12,3,6.4,1948,5,7,10,19,0,0,0,6,0,0,13,472,439.0,589.2,503.0,153.1,111,3.8,5.8,4.1,17.3,871235,722122,a,100.0,MID,2.888888888888889,12,Liverpool
337,Tsimikas,12,2,4.6,509,0,1,3,3,0,0,0,2,0,0,1,155,136.6,130.4,35.0,30.4,32,0.2,1.4,2.3,7.0,43366,74529,a,100.0,DEF,2.888888888888889,12,Liverpool
339,Virgil,12,2,6.4,2610,1,1,12,27,0,0,0,3,0,0,4,498,683.2,167.1,232.0,108.1,108,21.6,3.4,3.7,16.9,2845531,2174131,a,,DEF,2.888888888888889,12,Liverpool
636,Chiesa,12,3,6.8,25,0,0,0,1,0,0,0,0,0,0,0,4,0.8,1.8,15.0,1.7,3,0.2,0.0,1.0,0.4,50508,51812,a,100.0,MID,2.888888888888889,12,Liverpool
660,Jaros,12,1,4.0,11,0,0,0,0,0,0,0,0,0,1,0,6,8.8,0.0,0.0,0.9,1,0.1,0.0,1.0,0.2,35544,29947,a,,GKP,2.888888888888889,12,Liverpool
669,Davies,12,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1848,1667,a,,GKP,2.888888888888889,12,Liverpool
688,Nyoni,12,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,858,659,a,,MID,2.888888888888889,12,Liverpool
692,Nallo,12,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,990,930,a,,DEF,2.888888888888889,12,Liverpool
709,Danns,12,4,4.5,10,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,1,0.0,0.0,1.0,0.2,6042,5035,u,0.0,FWD,2.888888888888889,12,Liverpool
744,Slot,12,5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,24.0,8.4,0.0,44.7,138406,340619,a,,,2.888888888888889,12,Liverpool
340,Akanji,13,2,5.3,1707,0,0,4,27,0,0,0,3,0,0,1,225,291.8,231.8,56.0,58.0,44,2.3,0.0,2.2,8.3,418932,715493,i,0.0,DEF,2.6666666666666665,13,Man City
341,Aké,13,2,5.3,677,0,0,3,11,0,0,0,0,0,0,0,121,104.6,33.7,20.0,15.9,25,0.8,0.2,2.5,4.7,72643,275877,i,0.0,DEF,2.6666666666666665,13,Man City
342,Bernardo,13,3,6.1,2037,2,4,4,35,0,0,0,5,0,0,7,413,422.2,613.9,461.0,149.8,76,2.6,0.8,2.9,12.5,929340,1201463,d,75.0,MID,2.6666666666666665,13,Man City
343,Bobb,13,3,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,3830,30935,d,50.0,MID,2.6666666666666665,13,Man City
344,Carson,13,1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,18494,19821,a,,GKP,2.6666666666666665,13,Man City
345,De Bruyne,13,3,9.3,1095,2,8,5,16,0,0,0,2,0,0,7,320,315.2,620.1,258.0,119.0,76,3.8,0.8,3.8,8.2,1126815,1702404,a,100.0,MID,2.6666666666666665,13,Man City
346,Doku,13,3,6.2,1156,3,4,5,13,0,0,0,1,0,0,3,334,370.8,366.1,378.0,111.8,67,1.5,1.8,3.4,10.8,495292,731877,a,100.0,MID,2.6666666666666665,13,Man City
347,Ederson M.,13,1,5.3,1710,0,3,5,23,0,0,0,3,0,48,9,271,474.8,30.0,0.0,50.4,75,5.1,5.2,3.9,14.2,663312,1007456,d,75.0,GKP,2.6666666666666665,13,Man City
348,Foden,13,3,9.2,1625,7,3,5,24,0,0,0,2,0,0,10,439,440.4,700.0,431.0,157.0,99,6.2,2.0,4.1,10.8,1647414,2775507,a,100.0,MID,2.6666666666666665,13,Man City
349,Grealish,13,3,6.4,600,0,1,1,9,0,0,0,3,0,0,3,144,116.4,291.8,203.0,61.2,26,0.2,0.2,1.6,4.1,46756,57627,a,100.0,MID,2.6666666666666665,13,Man City
350,Gvardiol,13,2,6.0,2468,5,0,7,37,0,0,0,1,0,0,8,422,672.0,432.4,412.0,152.0,106,22.3,3.4,3.8,17.7,3598576,4535312,a,100.0,DEF,2.6666666666666665,13,Man City
351,Haaland,13,4,14.8,2480,21,3,7,38,0,0,1,2,0,0,26,750,906.4,323.4,1408.0,264.0,171,30.6,4.4,6.1,11.6,3896751,6312190,a,100.0,FWD,2.6666666666666665,13,Man City
352,J.Alvarez,13,4,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,0,29544,u,0.0,FWD,2.6666666666666665,13,Man City
353,João Cancelo,13,2,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,4654,78606,u,0.0,DEF,2.6666666666666665,13,Man City
354,Kovačić,13,3,5.4,1677,4,2,7,25,0,0,0,5,0,0,10,399,436.4,450.2,150.0,103.8,80,1.2,1.2,3.3,14.8,722555,740092,a,100.0,MID,2.6666666666666665,13,Man City
355,Lewis,13,2,4.3,1699,1,2,4,25,0,0,0,3,1,0,1,243,272.8,198.9,131.0,60.2,56,4.1,1.8,2.4,13.0,2531989,2290933,a,100.0,DEF,2.6666666666666665,13,Man City
356,Matheus N.,13,3,4.9,1040,0,4,4,17,0,0,0,3,0,0,2,224,228.6,319.7,126.0,67.5,45,0.1,1.2,2.4,9.2,77634,76347,a,100.0,MID,2.6666666666666665,13,Man City
357,McAtee,13,3,4.6,123,2,0,0,3,0,0,0,0,0,0,0,68,72.2,19.3,70.0,16.0,20,0.1,1.6,2.0,4.3,20653,20993,a,,MID,2.6666666666666665,13,Man City
358,Ortega Moreno,13,1,5.2,900,0,0,2,17,0,0,0,1,0,28,0,107,246.4,0.0,0.0,24.7,26,0.6,0.2,2.6,5.0,51733,93144,a,,GKP,2.6666666666666665,13,Man City
360,Rodrigo,13,3,6.2,65,0,0,0,0,0,0,0,0,0,0,0,18,10.8,17.1,0.0,2.8,2,0.8,0.0,1.0,0.3,39926,421689,i,0.0,MID,2.6666666666666665,13,Man City
361,Rúben,13,2,5.4,1459,0,0,5,17,1,0,0,3,0,0,1,213,289.8,130.9,89.0,51.0,44,2.3,2.0,2.4,8.1,366182,605601,a,100.0,DEF,2.6666666666666665,13,Man City
362,Stones,13,2,5.3,544,2,0,1,11,0,0,0,1,0,0,2,92,155.6,49.8,70.0,27.4,29,1.0,1.4,2.6,5.5,196653,355426,i,0.0,DEF,2.6666666666666665,13,Man City
363,Walker,13,2,5.1,966,0,0,0,21,0,0,0,3,0,0,0,63,157.4,147.7,29.0,33.5,13,2.6,0.0,0.9,2.5,187185,904496,u,0.0,DEF,2.6666666666666665,13,Man City
571,Savinho,13,3,6.2,1561,1,10,6,25,0,0,0,3,0,0,12,382,362.8,578.7,597.0,154.1,91,2.7,2.8,3.8,14.7,1300949,1114673,a,100.0,MID,2.6666666666666665,13,Man City
607,O’Reilly,13,3,4.9,21,0,0,0,0,0,0,0,0,0,0,0,6,8.0,1.1,2.0,1.1,2,0.0,0.2,1.0,0.4,1653,2243,a,100.0,MID,2.6666666666666665,13,Man City
625,Gündogan,13,3,6.3,1528,0,3,4,25,0,0,0,1,0,0,2,300,232.4,539.4,178.0,95.0,55,0.4,3.0,2.2,8.7,145591,139544,a,,MID,2.6666666666666665,13,Man City
626,Kaboré,13,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,491,789,u,0.0,DEF,2.6666666666666665,13,Man City
671,Wright,13,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2083,1883,u,0.0,MID,2.6666666666666665,13,Man City
672,Simpson-Pusey,13,2,4.0,95,0,0,0,2,0,0,0,1,0,0,0,7,19.6,2.2,2.0,2.4,1,0.0,0.0,0.5,0.2,6084,4570,a,100.0,DEF,2.6666666666666665,13,Man City
675,Wilson-Esbrand,13,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2181,2146,u,0.0,DEF,2.6666666666666665,13,Man City
698,Mubama,13,4,4.5,27,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.1,5.0,0.5,1,0.1,0.0,1.0,0.2,31957,21297,a,,FWD,2.6666666666666665,13,Man City
703,Alleyne,13,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,947,676,a,,DEF,2.6666666666666665,13,Man City
704,Brits,13,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,847,553,a,,GKP,2.6666666666666665,13,Man City
732,Khusanov,13,2,5.0,503,0,0,2,6,1,0,0,1,0,0,0,78,102.0,33.9,4.0,14.1,14,0.6,2.8,2.3,2.8,78856,16286,a,,DEF,2.6666666666666665,13,Man City
733,Vitor Reis,13,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1658,1116,a,,DEF,2.6666666666666665,13,Man City
736,Guardiola,13,5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,36,8.2,5.2,0.0,24.0,27948,16893,a,,,2.6666666666666665,13,Man City
755,Marmoush,13,4,7.3,474,4,1,2,9,0,0,0,0,0,0,6,176,171.0,141.9,123.0,43.6,38,12.5,6.8,5.4,5.2,1741954,355484,a,,FWD,2.6666666666666665,13,Man City
765,N.Gonzalez,13,3,6.0,391,0,0,3,4,0,0,0,1,0,0,0,48,48.4,44.9,25.0,11.5,12,0.0,2.4,2.4,2.0,6461,2297,a,,MID,2.6666666666666665,13,Man City
785,Echeverri,13,3,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,390,132,a,,MID,2.6666666666666665,13,Man City
364,Amad,14,3,5.3,1591,6,7,6,25,0,0,0,3,0,0,14,462,516.8,552.3,477.0,154.7,107,4.8,0.0,4.9,20.2,3935091,3869166,i,0.0,MID,3.2222222222222223,14,Man Utd
365,Antony,14,3,5.7,135,0,0,0,2,0,0,0,0,0,0,0,37,35.0,50.7,74.0,15.8,8,0.2,0.0,1.0,1.4,18431,38368,u,0.0,MID,3.2222222222222223,14,Man Utd
366,B.Fernandes,14,3,8.6,2375,8,11,8,37,0,0,0,2,2,0,25,666,857.0,1021.1,484.0,235.8,152,18.3,9.6,5.4,17.7,3853754,3848518,a,100.0,MID,3.2222222222222223,14,Man Utd
367,Bayindir,14,1,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,10941,15411,i,0.0,GKP,3.2222222222222223,14,Man Utd
368,Casemiro,14,3,4.7,1118,1,0,3,18,0,0,0,2,0,0,3,236,350.4,276.2,184.0,81.1,39,0.4,1.4,2.1,8.3,124603,157596,a,100.0,MID,3.2222222222222223,14,Man Utd
369,Dalot,14,2,5.0,2486,0,3,7,39,0,0,0,4,0,0,9,299,424.8,327.0,224.0,97.3,83,5.6,4.0,3.0,16.6,1423455,1742539,a,100.0,DEF,3.2222222222222223,14,Man Utd
370,Eriksen,14,3,5.2,776,0,1,4,9,0,0,0,2,0,0,0,145,125.6,294.8,32.0,45.3,30,0.2,1.2,1.9,5.8,24655,36930,a,100.0,MID,3.2222222222222223,14,Man Utd
